empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
Horizon Telecom;Instalação Nova;Campinas;20263907828;30/01/2026 06:12:10;Ana Souza;Em deslocamento;01/02/2026 06:12:10;OLT-NOKIA-3;Campinas;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Campinas;20266440688;01/01/2026 03:50:50;Ana Souza;Pendente;01/01/2026 19:50:50;OLT-NOKIA-2;Campinas;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Paulínia;20262072791;19/01/2026 00:02:05;Ana Souza;Pendente;20/01/2026 21:02:05;OLT-NOKIA-10;Paulínia;Troca de Tecnologia
Conecta+;Mudança de Endereço;Campinas;20269407342;02/02/2026 13:01:01;Kevyn Ferrezin;Em deslocamento;02/02/2026 21:01:01;OLT-HUAWEI-9;Campinas;Mudança de Endereço
FiberTech;Mudança de Endereço;Paulínia;20261045643;25/01/2026 15:15:40;João Silva;Pendente;27/01/2026 11:15:40;OLT-NOKIA-9;Paulínia;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Sumaré;20262828345;24/01/2026 15:16:36;Ana Souza;Pendente;26/01/2026 04:16:36;OLT-HUAWEI-10;Sumaré;Mudança de Endereço
Conecta+;Reparo de Fibra;Hortolândia;20262765116;09/02/2026 07:59:13;Kevyn Ferrezin;Aberto;09/02/2026 21:59:13;OLT-ZTE-4;Hortolândia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Paulínia;20266239204;11/01/2026 08:24:25;Carlos Santos;Aberto;12/01/2026 12:24:25;OLT-NOKIA-6;Paulínia;Instalação Nova
Horizon Telecom;Reparo de Fibra;Paulínia;20268255935;01/01/2026 08:01:21;Ana Souza;Pendente;03/01/2026 07:01:21;OLT-ZTE-10;Paulínia;Reparo de Fibra
FiberTech;Reparo de Fibra;Valinhos;20269877994;11/01/2026 09:29:53;Kevyn Ferrezin;Aberto;12/01/2026 17:29:53;OLT-HUAWEI-1;Valinhos;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Campinas;20261444654;01/01/2026 21:00:39;João Silva;Aberto;03/01/2026 15:00:39;OLT-HUAWEI-5;Campinas;Reparo de Fibra
Conecta+;Instalação Nova;Sumaré;20264046708;04/02/2026 15:04:26;Carlos Santos;Aberto;05/02/2026 10:04:26;OLT-ZTE-4;Sumaré;Instalação Nova
Horizon Telecom;Mudança de Endereço;Campinas;20267338397;01/02/2026 11:22:22;João Silva;Aberto;01/02/2026 20:22:22;OLT-HUAWEI-1;Campinas;Mudança de Endereço
FiberTech;Troca de Tecnologia;Valinhos;20269427991;28/01/2026 11:13:13;João Silva;Aberto;29/01/2026 16:13:13;OLT-HUAWEI-7;Valinhos;Troca de Tecnologia
FiberTech;Reparo de Fibra;Hortolândia;20268916265;06/02/2026 02:46:18;Carlos Santos;Em deslocamento;06/02/2026 22:46:18;OLT-NOKIA-3;Hortolândia;Reparo de Fibra
FiberTech;Mudança de Endereço;Americana;20263880057;10/01/2026 17:45:04;Ana Souza;Aberto;10/01/2026 21:45:04;OLT-NOKIA-6;Americana;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Paulínia;20266412083;07/02/2026 01:23:54;Carlos Santos;Pendente;08/02/2026 16:23:54;OLT-HUAWEI-7;Paulínia;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Campinas;20264887636;24/01/2026 09:57:54;Kevyn Ferrezin;Aberto;24/01/2026 11:57:54;OLT-NOKIA-7;Campinas;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Paulínia;20266559481;23/01/2026 13:30:13;Carlos Santos;Pendente;24/01/2026 00:30:13;OLT-HUAWEI-4;Paulínia;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Hortolândia;20268289656;22/01/2026 00:52:58;Ana Souza;Pendente;22/01/2026 04:52:58;OLT-ZTE-5;Hortolândia;Mudança de Endereço
Conecta+;Instalação Nova;Paulínia;20261918469;16/01/2026 16:48:26;Kevyn Ferrezin;Pendente;18/01/2026 06:48:26;OLT-ZTE-9;Paulínia;Instalação Nova
FiberTech;Instalação Nova;Valinhos;20266060090;22/01/2026 16:06:02;João Silva;Em deslocamento;22/01/2026 20:06:02;OLT-HUAWEI-8;Valinhos;Instalação Nova
Conecta+;Instalação Nova;Americana;20264664112;11/01/2026 05:21:31;João Silva;Pendente;12/01/2026 13:21:31;OLT-HUAWEI-8;Americana;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Sumaré;20265327631;06/01/2026 10:23:57;Carlos Santos;Pendente;07/01/2026 14:23:57;OLT-HUAWEI-9;Sumaré;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Americana;20268864697;29/01/2026 04:30:29;Maria Oliveira;Aberto;29/01/2026 21:30:29;OLT-HUAWEI-3;Americana;Mudança de Endereço
Conecta+;Instalação Nova;Campinas;20266157292;10/02/2026 20:19:52;João Silva;Pendente;12/02/2026 14:19:52;OLT-NOKIA-9;Campinas;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Valinhos;20263386899;26/01/2026 11:18:55;Maria Oliveira;Aberto;28/01/2026 01:18:55;OLT-ZTE-8;Valinhos;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Valinhos;20261854933;02/02/2026 10:54:17;João Silva;Pendente;04/02/2026 04:54:17;OLT-HUAWEI-7;Valinhos;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20265463591;28/01/2026 09:13:27;Ana Souza;Em deslocamento;29/01/2026 08:13:27;OLT-ZTE-1;Hortolândia;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Valinhos;20269885190;16/01/2026 18:08:53;João Silva;Aberto;18/01/2026 18:08:53;OLT-NOKIA-2;Valinhos;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20264582227;05/02/2026 02:30:33;Maria Oliveira;Aberto;05/02/2026 12:30:33;OLT-HUAWEI-1;Hortolândia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Americana;20263539788;02/01/2026 15:12:03;Maria Oliveira;Pendente;04/01/2026 05:12:03;OLT-HUAWEI-7;Americana;Troca de Tecnologia
Conecta+;Reparo de Fibra;Paulínia;20264147499;20/01/2026 23:08:14;Ana Souza;Pendente;22/01/2026 19:08:14;OLT-ZTE-2;Paulínia;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Sumaré;20262744479;05/01/2026 03:41:06;Kevyn Ferrezin;Pendente;06/01/2026 16:41:06;OLT-NOKIA-2;Sumaré;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Sumaré;20262874470;14/02/2026 22:35:58;Ana Souza;Aberto;15/02/2026 23:35:58;OLT-ZTE-6;Sumaré;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Paulínia;20263178074;02/02/2026 20:34:27;João Silva;Em deslocamento;04/02/2026 12:34:27;OLT-NOKIA-4;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Campinas;20262810671;01/01/2026 13:35:42;Maria Oliveira;Pendente;02/01/2026 15:35:42;OLT-NOKIA-10;Campinas;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Valinhos;20266248265;03/02/2026 10:43:47;Maria Oliveira;Aberto;04/02/2026 19:43:47;OLT-ZTE-8;Valinhos;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Americana;20265246996;19/01/2026 06:31:34;João Silva;Em deslocamento;20/01/2026 03:31:34;OLT-HUAWEI-1;Americana;Troca de Tecnologia
Conecta+;Reparo de Fibra;Paulínia;20268623663;05/02/2026 10:54:14;Carlos Santos;Em deslocamento;05/02/2026 23:54:14;OLT-HUAWEI-4;Paulínia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Paulínia;20263264930;01/02/2026 09:37:16;Maria Oliveira;Pendente;02/02/2026 09:37:16;OLT-NOKIA-8;Paulínia;Mudança de Endereço
Conecta+;Reparo de Fibra;Campinas;20261484277;28/01/2026 18:02:29;Maria Oliveira;Aberto;30/01/2026 14:02:29;OLT-HUAWEI-4;Campinas;Reparo de Fibra
FiberTech;Troca de Tecnologia;Hortolândia;20262324901;18/01/2026 23:49:59;Kevyn Ferrezin;Pendente;19/01/2026 06:49:59;OLT-HUAWEI-1;Hortolândia;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Hortolândia;20269055405;10/02/2026 16:08:46;Carlos Santos;Em deslocamento;11/02/2026 16:08:46;OLT-NOKIA-6;Hortolândia;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Paulínia;20261884931;03/01/2026 19:26:17;João Silva;Aberto;04/01/2026 12:26:17;OLT-ZTE-8;Paulínia;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Campinas;20266629730;01/01/2026 05:58:37;Carlos Santos;Em deslocamento;03/01/2026 02:58:37;OLT-ZTE-2;Campinas;Troca de Tecnologia
FiberTech;Mudança de Endereço;Campinas;20263123232;18/02/2026 05:43:06;Maria Oliveira;Pendente;18/02/2026 07:43:06;OLT-HUAWEI-1;Campinas;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Paulínia;20261193912;29/01/2026 16:41:51;Maria Oliveira;Aberto;31/01/2026 00:41:51;OLT-ZTE-7;Paulínia;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Hortolândia;20263202712;16/01/2026 20:33:44;Ana Souza;Pendente;18/01/2026 04:33:44;OLT-ZTE-4;Hortolândia;Instalação Nova
FiberTech;Instalação Nova;Valinhos;20269042697;30/01/2026 13:31:28;Kevyn Ferrezin;Em deslocamento;31/01/2026 14:31:28;OLT-ZTE-5;Valinhos;Instalação Nova
Horizon Telecom;Mudança de Endereço;Americana;20264509691;17/02/2026 22:49:56;Carlos Santos;Pendente;18/02/2026 12:49:56;OLT-ZTE-2;Americana;Mudança de Endereço
FiberTech;Mudança de Endereço;Sumaré;20267311071;10/01/2026 21:40:43;Maria Oliveira;Aberto;11/01/2026 07:40:43;OLT-ZTE-10;Sumaré;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Paulínia;20266511746;16/01/2026 21:10:56;João Silva;Pendente;18/01/2026 17:10:56;OLT-HUAWEI-9;Paulínia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Hortolândia;20263755441;10/01/2026 07:55:39;João Silva;Em deslocamento;10/01/2026 14:55:39;OLT-HUAWEI-7;Hortolândia;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Campinas;20264340973;18/01/2026 18:03:41;Carlos Santos;Aberto;19/01/2026 22:03:41;OLT-NOKIA-1;Campinas;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Sumaré;20268258605;13/02/2026 22:22:05;Carlos Santos;Pendente;14/02/2026 00:22:05;OLT-ZTE-10;Sumaré;Mudança de Endereço
Horizon Telecom;Reparo de Fibra;Americana;20267765014;19/01/2026 12:25:36;João Silva;Aberto;20/01/2026 02:25:36;OLT-NOKIA-8;Americana;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Campinas;20265668551;12/01/2026 11:44:39;Carlos Santos;Aberto;13/01/2026 01:44:39;OLT-NOKIA-2;Campinas;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Sumaré;20269213780;20/01/2026 08:38:43;Kevyn Ferrezin;Em deslocamento;21/01/2026 02:38:43;OLT-ZTE-3;Sumaré;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Campinas;20268001677;11/02/2026 11:22:54;João Silva;Em deslocamento;11/02/2026 21:22:54;OLT-NOKIA-4;Campinas;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Paulínia;20263102746;11/01/2026 15:18:19;Kevyn Ferrezin;Pendente;12/01/2026 07:18:19;OLT-NOKIA-10;Paulínia;Troca de Tecnologia
FiberTech;Reparo de Fibra;Valinhos;20265047953;18/02/2026 14:50:03;João Silva;Em deslocamento;19/02/2026 21:50:03;OLT-HUAWEI-4;Valinhos;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Valinhos;20261991956;22/01/2026 02:17:54;Ana Souza;Aberto;23/01/2026 20:17:54;OLT-ZTE-10;Valinhos;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Sumaré;20267150340;13/01/2026 11:35:36;Kevyn Ferrezin;Aberto;14/01/2026 03:35:36;OLT-ZTE-5;Sumaré;Reparo de Fibra
FiberTech;Troca de Tecnologia;Paulínia;20269734146;12/01/2026 17:23:49;Maria Oliveira;Pendente;14/01/2026 07:23:49;OLT-NOKIA-5;Paulínia;Troca de Tecnologia
FiberTech;Reparo de Fibra;Americana;20268238798;08/01/2026 13:06:35;Kevyn Ferrezin;Pendente;09/01/2026 14:06:35;OLT-ZTE-9;Americana;Reparo de Fibra
Conecta+;Instalação Nova;Paulínia;20263582326;18/02/2026 10:34:50;Maria Oliveira;Pendente;19/02/2026 11:34:50;OLT-NOKIA-1;Paulínia;Instalação Nova
FiberTech;Instalação Nova;Hortolândia;20261543719;28/01/2026 22:01:06;Carlos Santos;Aberto;29/01/2026 12:01:06;OLT-ZTE-5;Hortolândia;Instalação Nova
Conecta+;Troca de Tecnologia;Valinhos;20263225495;27/01/2026 07:06:54;João Silva;Pendente;27/01/2026 11:06:54;OLT-ZTE-1;Valinhos;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Americana;20264197758;03/02/2026 10:55:59;Maria Oliveira;Em deslocamento;03/02/2026 18:55:59;OLT-ZTE-8;Americana;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Campinas;20268532205;25/01/2026 21:06:30;João Silva;Pendente;26/01/2026 22:06:30;OLT-HUAWEI-9;Campinas;Mudança de Endereço
Conecta+;Reparo de Fibra;Americana;20261141938;09/02/2026 23:42:23;Maria Oliveira;Pendente;11/02/2026 03:42:23;OLT-NOKIA-4;Americana;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Sumaré;20264508007;14/02/2026 22:38:41;Kevyn Ferrezin;Pendente;16/02/2026 07:38:41;OLT-ZTE-9;Sumaré;Reparo de Fibra
FiberTech;Mudança de Endereço;Hortolândia;20265121298;06/01/2026 20:27:50;Kevyn Ferrezin;Aberto;07/01/2026 07:27:50;OLT-HUAWEI-7;Hortolândia;Mudança de Endereço
Horizon Telecom;Reparo de Fibra;Campinas;20262015864;10/02/2026 13:38:53;Ana Souza;Pendente;12/02/2026 08:38:53;OLT-ZTE-6;Campinas;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Valinhos;20267557992;13/01/2026 01:03:23;Ana Souza;Em deslocamento;13/01/2026 07:03:23;OLT-NOKIA-3;Valinhos;Troca de Tecnologia
FiberTech;Reparo de Fibra;Campinas;20264893437;23/01/2026 15:42:00;Carlos Santos;Em deslocamento;24/01/2026 12:42:00;OLT-NOKIA-8;Campinas;Reparo de Fibra
Conecta+;Mudança de Endereço;Campinas;20267679624;14/02/2026 05:31:25;João Silva;Aberto;14/02/2026 16:31:25;OLT-NOKIA-2;Campinas;Mudança de Endereço
Conecta+;Mudança de Endereço;Hortolândia;20263187471;15/01/2026 12:03:52;Maria Oliveira;Em deslocamento;15/01/2026 17:03:52;OLT-ZTE-8;Hortolândia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Sumaré;20267071537;04/02/2026 21:19:06;Maria Oliveira;Em deslocamento;06/02/2026 11:19:06;OLT-NOKIA-4;Sumaré;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Hortolândia;20265661963;13/02/2026 09:44:20;Maria Oliveira;Em deslocamento;13/02/2026 21:44:20;OLT-NOKIA-8;Hortolândia;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Americana;20269232406;31/01/2026 11:34:32;Maria Oliveira;Em deslocamento;01/02/2026 22:34:32;OLT-HUAWEI-5;Americana;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Paulínia;20266217102;14/01/2026 23:00:01;Ana Souza;Em deslocamento;15/01/2026 21:00:01;OLT-ZTE-7;Paulínia;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Campinas;20265710839;26/01/2026 00:02:28;Carlos Santos;Aberto;27/01/2026 13:02:28;OLT-HUAWEI-1;Campinas;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Americana;20269546992;11/02/2026 14:38:06;Ana Souza;Em deslocamento;12/02/2026 13:38:06;OLT-HUAWEI-1;Americana;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20261969762;01/02/2026 23:10:53;Carlos Santos;Pendente;02/02/2026 10:10:53;OLT-NOKIA-10;Sumaré;Instalação Nova
FiberTech;Suporte Wi-Fi;Americana;20268852941;30/01/2026 02:01:31;Carlos Santos;Aberto;31/01/2026 03:01:31;OLT-HUAWEI-4;Americana;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Paulínia;20265623380;06/01/2026 01:44:45;Carlos Santos;Pendente;06/01/2026 13:44:45;OLT-HUAWEI-6;Paulínia;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Valinhos;20264200532;14/02/2026 00:28:26;João Silva;Pendente;14/02/2026 14:28:26;OLT-ZTE-3;Valinhos;Mudança de Endereço
Horizon Telecom;Instalação Nova;Valinhos;20264346014;02/02/2026 22:52:25;Ana Souza;Aberto;04/02/2026 21:52:25;OLT-ZTE-4;Valinhos;Instalação Nova
Conecta+;Troca de Tecnologia;Sumaré;20263142151;11/02/2026 13:20:42;João Silva;Em deslocamento;12/02/2026 10:20:42;OLT-ZTE-10;Sumaré;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Valinhos;20262054917;19/01/2026 10:40:01;Ana Souza;Pendente;20/01/2026 00:40:01;OLT-NOKIA-7;Valinhos;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Americana;20267848339;09/02/2026 02:08:21;Ana Souza;Em deslocamento;10/02/2026 08:08:21;OLT-ZTE-5;Americana;Reparo de Fibra
Conecta+;Troca de Tecnologia;Hortolândia;20269276831;11/01/2026 07:58:12;Carlos Santos;Aberto;12/01/2026 15:58:12;OLT-ZTE-10;Hortolândia;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Paulínia;20268484808;23/01/2026 14:11:02;Maria Oliveira;Em deslocamento;23/01/2026 19:11:02;OLT-ZTE-10;Paulínia;Mudança de Endereço
Conecta+;Instalação Nova;Americana;20262849787;23/01/2026 08:33:24;Maria Oliveira;Aberto;23/01/2026 16:33:24;OLT-HUAWEI-1;Americana;Instalação Nova
FiberTech;Suporte Wi-Fi;Campinas;20269198632;30/01/2026 14:32:45;João Silva;Aberto;30/01/2026 20:32:45;OLT-ZTE-10;Campinas;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Hortolândia;20265288727;12/02/2026 01:24:37;João Silva;Aberto;12/02/2026 22:24:37;OLT-HUAWEI-10;Hortolândia;Reparo de Fibra
Conecta+;Troca de Tecnologia;Paulínia;20265138187;16/02/2026 09:51:34;Maria Oliveira;Aberto;16/02/2026 13:51:34;OLT-HUAWEI-10;Paulínia;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Hortolândia;20263091905;18/02/2026 05:20:28;Carlos Santos;Aberto;19/02/2026 17:20:28;OLT-NOKIA-6;Hortolândia;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Valinhos;20266356900;23/01/2026 14:31:17;Maria Oliveira;Em deslocamento;24/01/2026 18:31:17;OLT-ZTE-5;Valinhos;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Paulínia;20265171892;02/02/2026 18:41:08;Ana Souza;Aberto;04/02/2026 16:41:08;OLT-ZTE-4;Paulínia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Valinhos;20264894086;05/02/2026 14:53:23;Kevyn Ferrezin;Pendente;06/02/2026 16:53:23;OLT-ZTE-1;Valinhos;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Campinas;20264468315;15/01/2026 19:57:12;Kevyn Ferrezin;Aberto;16/01/2026 05:57:12;OLT-NOKIA-10;Campinas;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Paulínia;20267633560;15/01/2026 20:31:31;João Silva;Aberto;16/01/2026 08:31:31;OLT-HUAWEI-1;Paulínia;Troca de Tecnologia
FiberTech;Reparo de Fibra;Hortolândia;20263878374;30/01/2026 16:33:51;Kevyn Ferrezin;Pendente;01/02/2026 10:33:51;OLT-ZTE-5;Hortolândia;Reparo de Fibra
Conecta+;Reparo de Fibra;Paulínia;20266481262;05/02/2026 09:00:14;Maria Oliveira;Em deslocamento;05/02/2026 23:00:14;OLT-NOKIA-2;Paulínia;Reparo de Fibra
FiberTech;Mudança de Endereço;Hortolândia;20269369602;11/02/2026 07:42:36;João Silva;Em deslocamento;13/02/2026 02:42:36;OLT-ZTE-8;Hortolândia;Mudança de Endereço
Conecta+;Reparo de Fibra;Valinhos;20268947868;29/01/2026 12:39:18;Maria Oliveira;Aberto;31/01/2026 00:39:18;OLT-HUAWEI-9;Valinhos;Reparo de Fibra
Conecta+;Instalação Nova;Campinas;20261424982;15/02/2026 20:07:26;Kevyn Ferrezin;Pendente;16/02/2026 19:07:26;OLT-ZTE-10;Campinas;Instalação Nova
Conecta+;Troca de Tecnologia;Americana;20268843754;19/01/2026 18:26:27;Maria Oliveira;Aberto;20/01/2026 15:26:27;OLT-ZTE-4;Americana;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Sumaré;20269445655;17/02/2026 15:55:07;Carlos Santos;Em deslocamento;19/02/2026 09:55:07;OLT-HUAWEI-6;Sumaré;Mudança de Endereço
FiberTech;Mudança de Endereço;Valinhos;20268082531;16/02/2026 06:18:06;Carlos Santos;Aberto;17/02/2026 04:18:06;OLT-ZTE-3;Valinhos;Mudança de Endereço
Conecta+;Mudança de Endereço;Hortolândia;20263949979;09/01/2026 06:43:23;João Silva;Pendente;09/01/2026 13:43:23;OLT-NOKIA-6;Hortolândia;Mudança de Endereço
Conecta+;Instalação Nova;Hortolândia;20265284318;07/01/2026 12:38:15;Ana Souza;Pendente;08/01/2026 10:38:15;OLT-ZTE-4;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Paulínia;20265700055;12/02/2026 15:01:04;Carlos Santos;Em deslocamento;13/02/2026 19:01:04;OLT-HUAWEI-2;Paulínia;Troca de Tecnologia
FiberTech;Mudança de Endereço;Campinas;20268834722;29/01/2026 14:23:25;Ana Souza;Em deslocamento;31/01/2026 06:23:25;OLT-NOKIA-2;Campinas;Mudança de Endereço
Horizon Telecom;Instalação Nova;Sumaré;20269707956;12/02/2026 06:56:34;João Silva;Em deslocamento;14/02/2026 02:56:34;OLT-ZTE-2;Sumaré;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Sumaré;20261772807;02/01/2026 14:41:33;João Silva;Pendente;04/01/2026 07:41:33;OLT-HUAWEI-2;Sumaré;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Americana;20263211266;05/01/2026 16:32:43;Ana Souza;Em deslocamento;07/01/2026 10:32:43;OLT-ZTE-2;Americana;Troca de Tecnologia
Conecta+;Reparo de Fibra;Paulínia;20265362266;14/02/2026 13:32:24;João Silva;Pendente;15/02/2026 11:32:24;OLT-ZTE-10;Paulínia;Reparo de Fibra
FiberTech;Mudança de Endereço;Campinas;20269310901;04/02/2026 13:27:31;Carlos Santos;Pendente;06/02/2026 06:27:31;OLT-ZTE-2;Campinas;Mudança de Endereço
FiberTech;Reparo de Fibra;Paulínia;20263100927;25/01/2026 18:38:06;Kevyn Ferrezin;Aberto;27/01/2026 09:38:06;OLT-NOKIA-9;Paulínia;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Hortolândia;20268492891;17/01/2026 23:14:04;Kevyn Ferrezin;Em deslocamento;19/01/2026 16:14:04;OLT-NOKIA-3;Hortolândia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Hortolândia;20268283369;30/01/2026 21:57:52;Ana Souza;Aberto;01/02/2026 11:57:52;OLT-HUAWEI-8;Hortolândia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Hortolândia;20265028821;11/01/2026 04:30:39;Kevyn Ferrezin;Pendente;12/01/2026 22:30:39;OLT-HUAWEI-9;Hortolândia;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Hortolândia;20267666437;06/01/2026 16:25:25;Maria Oliveira;Aberto;08/01/2026 00:25:25;OLT-NOKIA-4;Hortolândia;Mudança de Endereço
Conecta+;Troca de Tecnologia;Sumaré;20267290043;22/01/2026 22:54:17;Carlos Santos;Em deslocamento;24/01/2026 20:54:17;OLT-HUAWEI-4;Sumaré;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Campinas;20267221134;30/01/2026 02:59:27;Kevyn Ferrezin;Aberto;31/01/2026 01:59:27;OLT-ZTE-5;Campinas;Troca de Tecnologia
FiberTech;Mudança de Endereço;Sumaré;20261457865;19/01/2026 07:55:46;Ana Souza;Aberto;20/01/2026 14:55:46;OLT-ZTE-4;Sumaré;Mudança de Endereço
Horizon Telecom;Instalação Nova;Hortolândia;20262162034;01/02/2026 10:28:53;Maria Oliveira;Em deslocamento;02/02/2026 01:28:53;OLT-HUAWEI-8;Hortolândia;Instalação Nova
Conecta+;Instalação Nova;Valinhos;20269158389;11/02/2026 16:16:31;Ana Souza;Em deslocamento;12/02/2026 06:16:31;OLT-ZTE-2;Valinhos;Instalação Nova
Conecta+;Reparo de Fibra;Campinas;20265272930;02/01/2026 11:51:01;Carlos Santos;Pendente;04/01/2026 11:51:01;OLT-ZTE-4;Campinas;Reparo de Fibra
FiberTech;Troca de Tecnologia;Paulínia;20264757093;01/02/2026 03:32:40;Maria Oliveira;Aberto;02/02/2026 13:32:40;OLT-ZTE-7;Paulínia;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Americana;20267902619;12/02/2026 10:02:00;João Silva;Pendente;14/02/2026 05:02:00;OLT-HUAWEI-5;Americana;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Sumaré;20268676352;14/02/2026 08:24:40;João Silva;Em deslocamento;15/02/2026 21:24:40;OLT-NOKIA-9;Sumaré;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Americana;20263453300;24/01/2026 09:54:42;Maria Oliveira;Aberto;26/01/2026 09:54:42;OLT-HUAWEI-1;Americana;Suporte Wi-Fi
FiberTech;Instalação Nova;Campinas;20269242197;07/01/2026 14:32:15;Ana Souza;Aberto;08/01/2026 05:32:15;OLT-HUAWEI-6;Campinas;Instalação Nova
FiberTech;Suporte Wi-Fi;Americana;20268986967;15/02/2026 10:48:08;Maria Oliveira;Aberto;16/02/2026 05:48:08;OLT-HUAWEI-5;Americana;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Paulínia;20263124949;09/01/2026 22:43:44;Kevyn Ferrezin;Aberto;10/01/2026 21:43:44;OLT-HUAWEI-8;Paulínia;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Hortolândia;20268689573;18/02/2026 19:09:48;Maria Oliveira;Pendente;19/02/2026 15:09:48;OLT-NOKIA-6;Hortolândia;Mudança de Endereço
FiberTech;Instalação Nova;Valinhos;20263236683;16/01/2026 19:31:47;Maria Oliveira;Pendente;17/01/2026 12:31:47;OLT-NOKIA-4;Valinhos;Instalação Nova
Conecta+;Instalação Nova;Campinas;20268960506;19/01/2026 15:12:26;Maria Oliveira;Em deslocamento;19/01/2026 23:12:26;OLT-HUAWEI-1;Campinas;Instalação Nova
FiberTech;Troca de Tecnologia;Campinas;20268819404;16/02/2026 13:58:51;Carlos Santos;Aberto;17/02/2026 23:58:51;OLT-HUAWEI-4;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Valinhos;20267507785;15/01/2026 07:30:52;Carlos Santos;Aberto;16/01/2026 07:30:52;OLT-ZTE-10;Valinhos;Reparo de Fibra
