empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
Horizon Telecom;Reparo de Fibra;Sumaré;20264132212;12/01/2026 21:50:03;Carlos Santos;Finalizado;13/01/2026 16:50:03;OLT-HUAWEI-8;Sumaré;Reparo de Fibra
Conecta+;Troca de Tecnologia;Valinhos;20262031453;15/01/2026 21:50:03;João Silva;Finalizado;16/01/2026 10:50:03;OLT-ZTE-3;Valinhos;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Valinhos;20267140718;31/01/2026 21:50:03;Ana Souza;Finalizado;01/02/2026 10:50:03;OLT-ZTE-9;Valinhos;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Paulínia;20268218027;13/02/2026 21:50:03;Ana Souza;Finalizado;14/02/2026 06:50:03;OLT-HUAWEI-2;Paulínia;Reparo de Fibra
Conecta+;Instalação Nova;Paulínia;20268132978;08/02/2026 21:50:03;Ana Souza;Finalizado;09/02/2026 02:50:03;OLT-ZTE-2;Paulínia;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Americana;20266757732;20/01/2026 21:50:03;Maria Oliveira;Finalizado;21/01/2026 04:50:03;OLT-ZTE-1;Americana;Troca de Tecnologia
Conecta+;Mudança de Endereço;Americana;20264621187;08/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;09/01/2026 08:50:03;OLT-NOKIA-6;Americana;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Hortolândia;20268757150;15/01/2026 21:50:03;Maria Oliveira;Finalizado;16/01/2026 17:50:03;OLT-HUAWEI-6;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Valinhos;20264244200;19/01/2026 21:50:03;Maria Oliveira;Finalizado;20/01/2026 07:50:03;OLT-NOKIA-2;Valinhos;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Hortolândia;20266929157;14/01/2026 21:50:03;Maria Oliveira;Finalizado;15/01/2026 12:50:03;OLT-ZTE-4;Hortolândia;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Hortolândia;20268637964;24/01/2026 21:50:03;Ana Souza;Finalizado;25/01/2026 00:50:03;OLT-ZTE-2;Hortolândia;Mudança de Endereço
Conecta+;Troca de Tecnologia;Valinhos;20268460115;19/01/2026 21:50:03;Maria Oliveira;Finalizado;20/01/2026 04:50:03;OLT-HUAWEI-8;Valinhos;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Sumaré;20262937186;10/01/2026 21:50:03;Carlos Santos;Finalizado;11/01/2026 21:50:03;OLT-HUAWEI-9;Sumaré;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Campinas;20264602329;15/02/2026 21:50:03;Maria Oliveira;Finalizado;16/02/2026 16:50:03;OLT-NOKIA-4;Campinas;Instalação Nova
Conecta+;Reparo de Fibra;Hortolândia;20269411030;20/01/2026 21:50:03;Ana Souza;Finalizado;21/01/2026 12:50:03;OLT-NOKIA-2;Hortolândia;Reparo de Fibra
Conecta+;Reparo de Fibra;Sumaré;20265306141;19/01/2026 21:50:03;João Silva;Finalizado;20/01/2026 08:50:03;OLT-NOKIA-6;Sumaré;Reparo de Fibra
Horizon Telecom;Instalação Nova;Sumaré;20268355464;17/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/01/2026 17:50:03;OLT-ZTE-4;Sumaré;Instalação Nova
FiberTech;Reparo de Fibra;Campinas;20261469783;13/02/2026 21:50:03;João Silva;Finalizado;14/02/2026 19:50:03;OLT-HUAWEI-5;Campinas;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Paulínia;20267884597;23/01/2026 21:50:03;Ana Souza;Finalizado;24/01/2026 10:50:03;OLT-ZTE-9;Paulínia;Mudança de Endereço
FiberTech;Mudança de Endereço;Valinhos;20267332169;17/01/2026 21:50:03;Carlos Santos;Finalizado;18/01/2026 08:50:03;OLT-HUAWEI-9;Valinhos;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20262977684;08/02/2026 21:50:03;João Silva;Finalizado;09/02/2026 15:50:03;OLT-NOKIA-4;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Paulínia;20268402265;27/01/2026 21:50:03;João Silva;Finalizado;28/01/2026 12:50:03;OLT-NOKIA-9;Paulínia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Valinhos;20262751991;15/02/2026 21:50:03;Carlos Santos;Finalizado;16/02/2026 04:50:03;OLT-NOKIA-3;Valinhos;Mudança de Endereço
Conecta+;Instalação Nova;Americana;20264342767;17/01/2026 21:50:03;Carlos Santos;Finalizado;18/01/2026 02:50:03;OLT-ZTE-8;Americana;Instalação Nova
FiberTech;Instalação Nova;Paulínia;20261240311;18/01/2026 21:50:03;Maria Oliveira;Finalizado;19/01/2026 16:50:03;OLT-ZTE-9;Paulínia;Instalação Nova
Horizon Telecom;Reparo de Fibra;Valinhos;20265050608;15/02/2026 21:50:03;Carlos Santos;Finalizado;16/02/2026 05:50:03;OLT-ZTE-8;Valinhos;Reparo de Fibra
FiberTech;Mudança de Endereço;Sumaré;20266869375;05/01/2026 21:50:03;Ana Souza;Finalizado;06/01/2026 05:50:03;OLT-HUAWEI-4;Sumaré;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Americana;20262804204;04/01/2026 21:50:03;Carlos Santos;Finalizado;05/01/2026 14:50:03;OLT-HUAWEI-2;Americana;Mudança de Endereço
FiberTech;Troca de Tecnologia;Americana;20263697202;10/02/2026 21:50:03;Ana Souza;Finalizado;11/02/2026 08:50:03;OLT-NOKIA-5;Americana;Troca de Tecnologia
Conecta+;Mudança de Endereço;Sumaré;20267401169;06/02/2026 21:50:03;Carlos Santos;Finalizado;07/02/2026 18:50:03;OLT-NOKIA-1;Sumaré;Mudança de Endereço
Conecta+;Troca de Tecnologia;Americana;20265018849;14/02/2026 21:50:03;Carlos Santos;Finalizado;15/02/2026 08:50:03;OLT-NOKIA-1;Americana;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Americana;20268457596;14/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;15/01/2026 01:50:03;OLT-NOKIA-5;Americana;Reparo de Fibra
FiberTech;Mudança de Endereço;Paulínia;20266811175;17/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/01/2026 08:50:03;OLT-ZTE-2;Paulínia;Mudança de Endereço
Conecta+;Troca de Tecnologia;Hortolândia;20263940725;09/02/2026 21:50:03;Carlos Santos;Finalizado;10/02/2026 03:50:03;OLT-NOKIA-9;Hortolândia;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Sumaré;20264211424;07/01/2026 21:50:03;Carlos Santos;Finalizado;08/01/2026 01:50:03;OLT-NOKIA-6;Sumaré;Instalação Nova
FiberTech;Instalação Nova;Hortolândia;20269082721;12/02/2026 21:50:03;Carlos Santos;Finalizado;13/02/2026 06:50:03;OLT-NOKIA-5;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Paulínia;20264925433;10/01/2026 21:50:03;João Silva;Finalizado;11/01/2026 02:50:03;OLT-NOKIA-1;Paulínia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Campinas;20269138906;15/01/2026 21:50:03;Maria Oliveira;Finalizado;16/01/2026 00:50:03;OLT-NOKIA-10;Campinas;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Sumaré;20264056311;28/01/2026 21:50:03;Ana Souza;Finalizado;29/01/2026 06:50:03;OLT-NOKIA-6;Sumaré;Troca de Tecnologia
FiberTech;Reparo de Fibra;Valinhos;20261138454;07/01/2026 21:50:03;João Silva;Finalizado;08/01/2026 06:50:03;OLT-NOKIA-9;Valinhos;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20269628764;24/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;25/01/2026 14:50:03;OLT-ZTE-4;Hortolândia;Suporte Wi-Fi
FiberTech;Instalação Nova;Valinhos;20261536515;09/01/2026 21:50:03;Maria Oliveira;Finalizado;10/01/2026 20:50:03;OLT-NOKIA-1;Valinhos;Instalação Nova
Conecta+;Instalação Nova;Hortolândia;20261859052;06/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;07/01/2026 02:50:03;OLT-HUAWEI-6;Hortolândia;Instalação Nova
Horizon Telecom;Mudança de Endereço;Campinas;20264386827;09/01/2026 21:50:03;Carlos Santos;Finalizado;10/01/2026 21:50:03;OLT-HUAWEI-6;Campinas;Mudança de Endereço
FiberTech;Mudança de Endereço;Valinhos;20266746035;26/01/2026 21:50:03;Ana Souza;Finalizado;27/01/2026 19:50:03;OLT-NOKIA-10;Valinhos;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Paulínia;20264465113;08/01/2026 21:50:03;João Silva;Finalizado;09/01/2026 05:50:03;OLT-HUAWEI-8;Paulínia;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Valinhos;20264394253;15/01/2026 21:50:03;Maria Oliveira;Finalizado;16/01/2026 04:50:03;OLT-HUAWEI-3;Valinhos;Instalação Nova
Horizon Telecom;Reparo de Fibra;Americana;20264009288;10/02/2026 21:50:03;João Silva;Finalizado;11/02/2026 11:50:03;OLT-ZTE-2;Americana;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Americana;20267030476;07/02/2026 21:50:03;Maria Oliveira;Finalizado;08/02/2026 02:50:03;OLT-NOKIA-7;Americana;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Paulínia;20267250286;25/01/2026 21:50:03;Maria Oliveira;Finalizado;26/01/2026 06:50:03;OLT-ZTE-1;Paulínia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Sumaré;20269601913;07/02/2026 21:50:03;Ana Souza;Finalizado;08/02/2026 09:50:03;OLT-NOKIA-7;Sumaré;Mudança de Endereço
FiberTech;Reparo de Fibra;Campinas;20261714116;10/01/2026 21:50:03;Maria Oliveira;Finalizado;11/01/2026 20:50:03;OLT-HUAWEI-8;Campinas;Reparo de Fibra
Conecta+;Instalação Nova;Americana;20264434104;14/01/2026 21:50:03;Carlos Santos;Finalizado;15/01/2026 14:50:03;OLT-HUAWEI-4;Americana;Instalação Nova
Conecta+;Troca de Tecnologia;Americana;20261541864;09/01/2026 21:50:03;Carlos Santos;Finalizado;10/01/2026 21:50:03;OLT-ZTE-5;Americana;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Hortolândia;20265481724;16/02/2026 21:50:03;João Silva;Finalizado;16/02/2026 23:50:03;OLT-ZTE-8;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Sumaré;20264339250;07/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/02/2026 11:50:03;OLT-ZTE-9;Sumaré;Suporte Wi-Fi
Conecta+;Instalação Nova;Campinas;20268060889;09/02/2026 21:50:03;Ana Souza;Finalizado;10/02/2026 00:50:03;OLT-HUAWEI-1;Campinas;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Campinas;20266450746;16/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;17/01/2026 14:50:03;OLT-ZTE-10;Campinas;Troca de Tecnologia
Conecta+;Reparo de Fibra;Paulínia;20264780273;03/02/2026 21:50:03;Ana Souza;Finalizado;04/02/2026 21:50:03;OLT-HUAWEI-3;Paulínia;Reparo de Fibra
FiberTech;Reparo de Fibra;Sumaré;20266094788;09/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;10/02/2026 08:50:03;OLT-NOKIA-6;Sumaré;Reparo de Fibra
FiberTech;Troca de Tecnologia;Sumaré;20262320744;06/02/2026 21:50:03;Maria Oliveira;Finalizado;07/02/2026 13:50:03;OLT-HUAWEI-4;Sumaré;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Paulínia;20262810465;12/02/2026 21:50:03;Ana Souza;Finalizado;13/02/2026 21:50:03;OLT-ZTE-10;Paulínia;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Campinas;20261369969;15/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/01/2026 06:50:03;OLT-ZTE-4;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Paulínia;20263350627;26/01/2026 21:50:03;Maria Oliveira;Finalizado;27/01/2026 19:50:03;OLT-ZTE-10;Paulínia;Reparo de Fibra
Conecta+;Reparo de Fibra;Paulínia;20267982811;15/01/2026 21:50:03;Carlos Santos;Finalizado;16/01/2026 17:50:03;OLT-ZTE-4;Paulínia;Reparo de Fibra
Conecta+;Instalação Nova;Paulínia;20265124505;15/01/2026 21:50:03;João Silva;Finalizado;16/01/2026 02:50:03;OLT-HUAWEI-3;Paulínia;Instalação Nova
FiberTech;Mudança de Endereço;Paulínia;20261866100;28/01/2026 21:50:03;João Silva;Finalizado;29/01/2026 14:50:03;OLT-HUAWEI-7;Paulínia;Mudança de Endereço
Conecta+;Instalação Nova;Americana;20269737558;14/01/2026 21:50:03;João Silva;Finalizado;15/01/2026 05:50:03;OLT-ZTE-10;Americana;Instalação Nova
Conecta+;Reparo de Fibra;Campinas;20267830333;18/01/2026 21:50:03;Maria Oliveira;Finalizado;19/01/2026 09:50:03;OLT-NOKIA-6;Campinas;Reparo de Fibra
Horizon Telecom;Instalação Nova;Hortolândia;20261142063;31/01/2026 21:50:03;Maria Oliveira;Finalizado;31/01/2026 23:50:03;OLT-NOKIA-2;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Hortolândia;20268690827;10/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;11/02/2026 06:50:03;OLT-HUAWEI-9;Hortolândia;Troca de Tecnologia
Conecta+;Instalação Nova;Campinas;20266037076;13/01/2026 21:50:03;Maria Oliveira;Finalizado;14/01/2026 21:50:03;OLT-ZTE-10;Campinas;Instalação Nova
Conecta+;Troca de Tecnologia;Americana;20264581530;15/01/2026 21:50:03;Maria Oliveira;Finalizado;16/01/2026 15:50:03;OLT-ZTE-4;Americana;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Sumaré;20262886735;11/01/2026 21:50:03;Maria Oliveira;Finalizado;11/01/2026 23:50:03;OLT-HUAWEI-6;Sumaré;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Hortolândia;20269826898;19/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;20/01/2026 18:50:03;OLT-HUAWEI-8;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Americana;20269552155;19/01/2026 21:50:03;Maria Oliveira;Finalizado;20/01/2026 02:50:03;OLT-HUAWEI-9;Americana;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Americana;20262372720;27/01/2026 21:50:03;Maria Oliveira;Finalizado;28/01/2026 08:50:03;OLT-HUAWEI-8;Americana;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Paulínia;20267903924;04/02/2026 21:50:03;Ana Souza;Finalizado;05/02/2026 00:50:03;OLT-ZTE-8;Paulínia;Instalação Nova
Conecta+;Reparo de Fibra;Paulínia;20266609592;02/02/2026 21:50:03;Maria Oliveira;Finalizado;03/02/2026 19:50:03;OLT-HUAWEI-10;Paulínia;Reparo de Fibra
Conecta+;Reparo de Fibra;Americana;20269636544;19/01/2026 21:50:03;Ana Souza;Finalizado;20/01/2026 09:50:03;OLT-NOKIA-5;Americana;Reparo de Fibra
FiberTech;Troca de Tecnologia;Paulínia;20262614898;26/01/2026 21:50:03;Carlos Santos;Finalizado;27/01/2026 08:50:03;OLT-ZTE-1;Paulínia;Troca de Tecnologia
FiberTech;Mudança de Endereço;Valinhos;20266792653;14/01/2026 21:50:03;Maria Oliveira;Finalizado;15/01/2026 11:50:03;OLT-NOKIA-10;Valinhos;Mudança de Endereço
Conecta+;Reparo de Fibra;Valinhos;20268315530;27/01/2026 21:50:03;Ana Souza;Finalizado;28/01/2026 05:50:03;OLT-NOKIA-5;Valinhos;Reparo de Fibra
Conecta+;Troca de Tecnologia;Campinas;20265134179;20/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;21/01/2026 18:50:03;OLT-NOKIA-3;Campinas;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Campinas;20265388941;31/01/2026 21:50:03;Ana Souza;Finalizado;01/02/2026 15:50:03;OLT-NOKIA-4;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Hortolândia;20265537222;20/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;21/01/2026 05:50:03;OLT-NOKIA-5;Hortolândia;Reparo de Fibra
FiberTech;Troca de Tecnologia;Hortolândia;20261250936;11/02/2026 21:50:03;Maria Oliveira;Finalizado;12/02/2026 15:50:03;OLT-NOKIA-2;Hortolândia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Paulínia;20265533897;13/01/2026 21:50:03;Ana Souza;Finalizado;13/01/2026 22:50:03;OLT-NOKIA-10;Paulínia;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Americana;20262975455;09/01/2026 21:50:03;Carlos Santos;Finalizado;10/01/2026 13:50:03;OLT-NOKIA-4;Americana;Instalação Nova
Conecta+;Instalação Nova;Valinhos;20266066819;04/02/2026 21:50:03;Carlos Santos;Finalizado;05/02/2026 16:50:03;OLT-NOKIA-8;Valinhos;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Valinhos;20264327913;06/02/2026 21:50:03;João Silva;Finalizado;07/02/2026 15:50:03;OLT-HUAWEI-1;Valinhos;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Paulínia;20266878393;09/02/2026 21:50:03;Maria Oliveira;Finalizado;10/02/2026 11:50:03;OLT-ZTE-5;Paulínia;Mudança de Endereço
FiberTech;Troca de Tecnologia;Hortolândia;20265067453;17/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/02/2026 12:50:03;OLT-NOKIA-3;Hortolândia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Sumaré;20266659957;13/01/2026 21:50:03;João Silva;Finalizado;13/01/2026 23:50:03;OLT-HUAWEI-9;Sumaré;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Valinhos;20264635645;07/01/2026 21:50:03;Ana Souza;Finalizado;08/01/2026 07:50:03;OLT-HUAWEI-5;Valinhos;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Valinhos;20265982718;11/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;12/02/2026 13:50:03;OLT-NOKIA-6;Valinhos;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Hortolândia;20263688546;11/02/2026 21:50:03;Ana Souza;Finalizado;12/02/2026 02:50:03;OLT-HUAWEI-2;Hortolândia;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Campinas;20265102295;05/01/2026 21:50:03;Ana Souza;Finalizado;06/01/2026 12:50:03;OLT-NOKIA-3;Campinas;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Sumaré;20261284300;04/02/2026 21:50:03;João Silva;Finalizado;05/02/2026 10:50:03;OLT-HUAWEI-9;Sumaré;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Hortolândia;20268026854;31/01/2026 21:50:03;Ana Souza;Finalizado;01/02/2026 17:50:03;OLT-ZTE-2;Hortolândia;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Hortolândia;20267260130;10/02/2026 21:50:03;Carlos Santos;Finalizado;11/02/2026 11:50:03;OLT-NOKIA-6;Hortolândia;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Campinas;20265439729;21/01/2026 21:50:03;Maria Oliveira;Finalizado;22/01/2026 08:50:03;OLT-HUAWEI-1;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Sumaré;20265141087;11/02/2026 21:50:03;Carlos Santos;Finalizado;12/02/2026 00:50:03;OLT-NOKIA-7;Sumaré;Reparo de Fibra
Conecta+;Reparo de Fibra;Valinhos;20268231583;19/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 07:50:03;OLT-HUAWEI-9;Valinhos;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Americana;20266512601;16/02/2026 21:50:03;Maria Oliveira;Finalizado;17/02/2026 04:50:03;OLT-NOKIA-6;Americana;Mudança de Endereço
FiberTech;Reparo de Fibra;Sumaré;20262062221;19/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 19:50:03;OLT-ZTE-8;Sumaré;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Campinas;20262432456;12/01/2026 21:50:03;Maria Oliveira;Finalizado;13/01/2026 09:50:03;OLT-ZTE-5;Campinas;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Americana;20264154923;29/01/2026 21:50:03;João Silva;Finalizado;30/01/2026 12:50:03;OLT-ZTE-1;Americana;Instalação Nova
FiberTech;Instalação Nova;Campinas;20262714448;07/02/2026 21:50:03;Maria Oliveira;Finalizado;08/02/2026 01:50:03;OLT-ZTE-5;Campinas;Instalação Nova
Horizon Telecom;Instalação Nova;Campinas;20261334287;15/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/02/2026 03:50:03;OLT-HUAWEI-7;Campinas;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Valinhos;20261666893;22/01/2026 21:50:03;Maria Oliveira;Finalizado;23/01/2026 00:50:03;OLT-ZTE-7;Valinhos;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Americana;20265532721;08/02/2026 21:50:03;João Silva;Finalizado;09/02/2026 13:50:03;OLT-NOKIA-3;Americana;Suporte Wi-Fi
FiberTech;Instalação Nova;Valinhos;20266112435;02/02/2026 21:50:03;Ana Souza;Finalizado;03/02/2026 06:50:03;OLT-NOKIA-2;Valinhos;Instalação Nova
FiberTech;Instalação Nova;Americana;20262786678;04/02/2026 21:50:03;João Silva;Finalizado;05/02/2026 00:50:03;OLT-NOKIA-4;Americana;Instalação Nova
Horizon Telecom;Mudança de Endereço;Campinas;20266882323;30/01/2026 21:50:03;Carlos Santos;Finalizado;31/01/2026 05:50:03;OLT-ZTE-3;Campinas;Mudança de Endereço
Conecta+;Instalação Nova;Sumaré;20262838031;06/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;07/02/2026 09:50:03;OLT-NOKIA-4;Sumaré;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Americana;20269775172;17/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/01/2026 01:50:03;OLT-NOKIA-1;Americana;Troca de Tecnologia
Conecta+;Mudança de Endereço;Hortolândia;20268239253;07/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/01/2026 01:50:03;OLT-ZTE-10;Hortolândia;Mudança de Endereço
FiberTech;Troca de Tecnologia;Paulínia;20264071065;08/02/2026 21:50:03;Ana Souza;Finalizado;09/02/2026 20:50:03;OLT-HUAWEI-7;Paulínia;Troca de Tecnologia
Conecta+;Instalação Nova;Campinas;20268053206;20/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 23:50:03;OLT-ZTE-5;Campinas;Instalação Nova
FiberTech;Mudança de Endereço;Campinas;20267866216;03/02/2026 21:50:03;Maria Oliveira;Finalizado;04/02/2026 19:50:03;OLT-NOKIA-8;Campinas;Mudança de Endereço
FiberTech;Mudança de Endereço;Paulínia;20264945396;18/01/2026 21:50:03;Carlos Santos;Finalizado;19/01/2026 08:50:03;OLT-NOKIA-9;Paulínia;Mudança de Endereço
Horizon Telecom;Instalação Nova;Hortolândia;20269213469;03/02/2026 21:50:03;Ana Souza;Finalizado;04/02/2026 20:50:03;OLT-NOKIA-2;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Valinhos;20264153513;09/01/2026 21:50:03;Maria Oliveira;Finalizado;10/01/2026 01:50:03;OLT-HUAWEI-10;Valinhos;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Paulínia;20266789771;02/02/2026 21:50:03;Maria Oliveira;Finalizado;03/02/2026 06:50:03;OLT-HUAWEI-2;Paulínia;Instalação Nova
Horizon Telecom;Reparo de Fibra;Campinas;20265794657;20/01/2026 21:50:03;Carlos Santos;Finalizado;21/01/2026 01:50:03;OLT-ZTE-3;Campinas;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Hortolândia;20265571860;08/02/2026 21:50:03;Ana Souza;Finalizado;08/02/2026 22:50:03;OLT-ZTE-8;Hortolândia;Mudança de Endereço
Conecta+;Mudança de Endereço;Hortolândia;20269340981;12/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;13/01/2026 07:50:03;OLT-NOKIA-8;Hortolândia;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Valinhos;20268297334;19/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 00:50:03;OLT-HUAWEI-4;Valinhos;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Paulínia;20261438656;14/01/2026 21:50:03;Maria Oliveira;Finalizado;15/01/2026 10:50:03;OLT-ZTE-9;Paulínia;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Hortolândia;20266877039;30/01/2026 21:50:03;Maria Oliveira;Finalizado;31/01/2026 20:50:03;OLT-NOKIA-7;Hortolândia;Suporte Wi-Fi
Conecta+;Instalação Nova;Paulínia;20266524704;24/01/2026 21:50:03;Maria Oliveira;Finalizado;25/01/2026 03:50:03;OLT-NOKIA-9;Paulínia;Instalação Nova
Horizon Telecom;Reparo de Fibra;Paulínia;20268984820;09/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;10/01/2026 09:50:03;OLT-HUAWEI-6;Paulínia;Reparo de Fibra
FiberTech;Troca de Tecnologia;Hortolândia;20262556455;24/01/2026 21:50:03;Ana Souza;Finalizado;25/01/2026 19:50:03;OLT-NOKIA-2;Hortolândia;Troca de Tecnologia
FiberTech;Instalação Nova;Campinas;20262188598;05/02/2026 21:50:03;Maria Oliveira;Finalizado;06/02/2026 02:50:03;OLT-NOKIA-6;Campinas;Instalação Nova
FiberTech;Mudança de Endereço;Americana;20266766501;12/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;13/01/2026 09:50:03;OLT-NOKIA-4;Americana;Mudança de Endereço
FiberTech;Troca de Tecnologia;Campinas;20264962525;22/01/2026 21:50:03;João Silva;Finalizado;23/01/2026 08:50:03;OLT-HUAWEI-1;Campinas;Troca de Tecnologia
FiberTech;Mudança de Endereço;Paulínia;20265035438;19/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;20/01/2026 14:50:03;OLT-NOKIA-7;Paulínia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Paulínia;20262636437;07/02/2026 21:50:03;Ana Souza;Finalizado;08/02/2026 20:50:03;OLT-NOKIA-5;Paulínia;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Campinas;20262044990;08/02/2026 21:50:03;Maria Oliveira;Finalizado;09/02/2026 08:50:03;OLT-HUAWEI-4;Campinas;Troca de Tecnologia
Conecta+;Instalação Nova;Valinhos;20264122360;01/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;02/02/2026 20:50:03;OLT-NOKIA-7;Valinhos;Instalação Nova
FiberTech;Suporte Wi-Fi;Valinhos;20269578121;04/02/2026 21:50:03;João Silva;Finalizado;05/02/2026 16:50:03;OLT-HUAWEI-8;Valinhos;Suporte Wi-Fi
Conecta+;Instalação Nova;Sumaré;20268801834;05/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;06/02/2026 05:50:03;OLT-HUAWEI-9;Sumaré;Instalação Nova
Conecta+;Suporte Wi-Fi;Valinhos;20266967256;23/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;24/01/2026 06:50:03;OLT-ZTE-9;Valinhos;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Hortolândia;20269156743;09/02/2026 21:50:03;Carlos Santos;Finalizado;10/02/2026 09:50:03;OLT-HUAWEI-8;Hortolândia;Troca de Tecnologia
